carrier,departure_time,stops,source,destination,itinerary_type,travel_date,days_before_travel,price
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-07,19,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-08,20,134
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-08,20,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-08,20,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-08,20,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-08,20,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-08,20,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-09,21,126
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-09,21,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-09,21,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-09,21,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-09,21,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-09,21,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-10,22,134
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-10,22,168
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-10,22,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-10,22,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-10,22,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-10,22,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-11,23,134
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-11,23,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-11,23,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-11,23,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-11,23,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-12,24,143
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-12,24,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-12,24,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-12,24,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-12,24,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-13,25,134
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-13,25,150
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-13,25,178
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-13,25,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-13,25,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-14,26,143
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-14,26,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-14,26,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-14,26,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-14,26,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-15,27,143
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-15,27,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-15,27,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-15,27,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-15,27,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-15,27,Price unavailable
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-16,28,143
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-16,28,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-16,28,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-16,28,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-16,28,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-16,28,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-17,29,150
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-17,29,172
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-17,29,178
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-17,29,178
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-17,29,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-17,29,972
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-18,30,150
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-18,30,178
Scoot,22:50,Non-stop,SIN,MAA,one-way,2020-05-18,30,201
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-18,30,181
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-18,30,972
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-19,31,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-19,31,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-19,31,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-19,31,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-20,32,150
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-20,32,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-20,32,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-20,32,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-20,32,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-21,33,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-21,33,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-21,33,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-21,33,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-21,33,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-22,34,150
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-22,34,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-22,34,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-22,34,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-22,34,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-22,34,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-23,35,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-23,35,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-23,35,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-23,35,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-23,35,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-23,35,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-24,36,168
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-24,36,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-24,36,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-24,36,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-24,36,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-24,36,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-25,37,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-25,37,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-25,37,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-25,37,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-25,37,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-26,38,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-26,38,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-26,38,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-26,38,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-27,39,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-27,39,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-27,39,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-27,39,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-27,39,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-28,40,168
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-28,40,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-28,40,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-28,40,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-28,40,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-29,41,168
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-29,41,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-29,41,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-29,41,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-29,41,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-29,41,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-30,42,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-30,42,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-30,42,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-30,42,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-30,42,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-30,42,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-05-31,43,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-05-31,43,972
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-05-31,43,972
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-05-31,43,972
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-05-31,43,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-05-31,43,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-01,44,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-01,44,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-01,44,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-01,44,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-01,44,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-01,44,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-02,45,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-02,45,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-02,45,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-02,45,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-02,45,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-03,46,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-03,46,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-03,46,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-03,46,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-03,46,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-03,46,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-04,47,218
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-04,47,230
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-04,47,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-04,47,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-04,47,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-04,47,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-05,48,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-05,48,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-05,48,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-05,48,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-05,48,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-05,48,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-05,48,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-06,49,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-06,49,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-06,49,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-06,49,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-06,49,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-06,49,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-06,49,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-07,50,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-07,50,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-07,50,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-07,50,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-07,50,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-07,50,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-07,50,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-08,51,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-08,51,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-08,51,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-08,51,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-08,51,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-08,51,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-09,52,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-09,52,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-09,52,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-09,52,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-09,52,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-10,53,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-10,53,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-10,53,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-10,53,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-10,53,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-10,53,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-11,54,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-11,54,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-11,54,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-11,54,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-11,54,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-11,54,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-12,55,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-12,55,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-12,55,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-12,55,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-12,55,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-12,55,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-12,55,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-13,56,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-13,56,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-13,56,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-13,56,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-13,56,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-13,56,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-13,56,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-14,57,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-14,57,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-14,57,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-14,57,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-14,57,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-14,57,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-14,57,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-15,58,205
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-15,58,218
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-15,58,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-15,58,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-15,58,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-15,58,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-16,59,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-16,59,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-16,59,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-16,59,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-16,59,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-17,60,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-17,60,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-17,60,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-17,60,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-17,60,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-17,60,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-18,61,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-18,61,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-18,61,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-18,61,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-18,61,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-18,61,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-19,62,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-19,62,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-19,62,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-19,62,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-19,62,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-19,62,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-19,62,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-20,63,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-20,63,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-20,63,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-20,63,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-20,63,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-20,63,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-20,63,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-21,64,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-21,64,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-21,64,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-21,64,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-21,64,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-21,64,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-21,64,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-22,65,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-22,65,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-22,65,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-22,65,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-22,65,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-22,65,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-23,66,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-23,66,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-23,66,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-23,66,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-23,66,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-24,67,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-24,67,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-24,67,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-24,67,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-24,67,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-24,67,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-25,68,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-25,68,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-25,68,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-25,68,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-25,68,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-25,68,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-26,69,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-26,69,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-26,69,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-26,69,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-26,69,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-26,69,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-26,69,Price unavailable
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-27,70,215
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-27,70,218
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-27,70,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-27,70,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-27,70,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-27,70,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-27,70,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-28,71,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-28,71,215
Silkair,07:40,Non-stop,SIN,MAA,one-way,2020-06-28,71,496
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-28,71,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-28,71,496
IndiGo,05:30,Non-stop,SIN,MAA,one-way,2020-06-28,71,Price unavailable
IndiGo,11:30,Non-stop,SIN,MAA,one-way,2020-06-28,71,Price unavailable
Air-India Express,00:10,Non-stop,SIN,MAA,one-way,2020-06-29,72,168
Air India,09:00,Non-stop,SIN,MAA,one-way,2020-06-29,72,205
Singapore Airlines,20:25,Non-stop,SIN,MAA,one-way,2020-06-29,72,496
Singapore Airlines,22:50,Non-stop,SIN,MAA,one-way,2020-06-29,72,496
